CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
34015501001,New Jersey,Gloucester County,1,2175,806,0,25.0,1.15,0,0,0,0,0,0,13.3,84038.0,1,1,1,1,1,0,0,0,1588.0,2175.0,1588.0,284.0,470.0,284.0,2175.0,100.0,470.0,21.63,544.0,25.01,228.0,10.48,1601.0,73.61,355.0,16.32,41.0,1.89,0.0,0.0,5.0,0.23,173.0,7.95,248.0,11.4,53.0,6.55,83.0,10.33,1588.0,73.02,284.0,13.05,377.0,17.32,182.0,8.36,1233.0,56.68,203.0,9.34,36.0,1.65,0.0,0.0,5.0,0.23,111.0,5.12,165.0,7.56,30.0,3.68,62.0,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,544.0,228.0,1601.0,355.0,41.0,0.0,5.0,173.0,248.0,43.0,78.0
34015501002,New Jersey,Gloucester County,1,4244,1810,0,373.0,8.79,0,1,0,1,1,1,30.1,38906.0,0,1,0,1,0,0,0,1,,1983.0,,,741.0,,1983.0,46.73,741.0,17.45,356.0,8.4,321.0,7.55,1336.0,31.47,514.0,12.11,13.0,0.3,3.0,0.07,8.0,0.19,110.0,2.58,236.0,5.57,189.0,10.47,186.0,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.0,930.0,799.0,2240.0,1562.0,31.0,22.0,14.0,375.0,577.0,579.0,418.0
34015501003,New Jersey,Gloucester County,1,3755,1472,0,39.0,1.04,0,0,0,0,0,0,15.0,91417.0,0,1,0,1,0,0,0,0,10.0,1406.0,10.0,4.0,465.0,4.0,1406.0,37.44,465.0,12.38,309.0,8.23,207.0,5.5,1212.0,32.26,133.0,3.55,24.0,0.64,5.0,0.13,2.0,0.05,30.0,0.8,46.0,1.23,87.0,5.94,86.0,5.84,10.0,0.26,4.0,0.1,2.0,0.04,1.0,0.04,10.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.06,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0,914.0,396.0,2875.0,617.0,58.0,6.0,4.0,195.0,260.0,206.0,216.0
34015501101,New Jersey,Gloucester County,1,4052,1847,0,72.0,1.78,1,1,1,1,1,1,15.3,67525.0,1,1,1,1,1,0,0,1,2777.0,3665.0,2777.0,974.0,1241.0,974.0,3665.0,90.44,1241.0,30.63,750.0,18.51,782.0,19.3,2511.0,61.97,738.0,18.21,40.0,0.98,0.0,0.0,10.0,0.25,366.0,9.02,448.0,11.06,220.0,11.89,280.0,15.13,2777.0,68.54,974.0,24.03,679.0,16.75,299.0,7.39,1692.0,41.76,706.0,17.41,36.0,0.89,0.0,0.0,6.0,0.16,337.0,8.33,411.0,10.14,123.0,6.64,194.0,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.0,752.0,1082.0,2848.0,782.0,41.0,0.0,11.0,370.0,456.0,276.0,331.0
34015501102,New Jersey,Gloucester County,1,6697,2754,0,6.0,0.09,0,0,0,0,1,0,4.4,99708.0,1,1,1,1,1,0,0,1,1846.0,4555.0,1846.0,368.0,691.0,368.0,4555.0,68.01,691.0,10.32,887.0,13.24,451.0,6.73,3382.0,50.5,618.0,9.23,330.0,4.92,3.0,0.04,11.0,0.17,211.0,3.15,293.0,4.37,151.0,5.48,89.0,3.23,1846.0,27.57,368.0,5.49,339.0,5.06,171.0,2.55,1275.0,19.04,344.0,5.13,80.0,1.19,2.0,0.03,9.0,0.13,137.0,2.04,195.0,2.92,86.0,3.12,38.0,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.0,1371.0,673.0,5012.0,772.0,622.0,5.0,18.0,268.0,363.0,187.0,127.0
34015501103,New Jersey,Gloucester County,1,5517,1858,0,5.0,0.09,0,0,0,0,0,0,5.5,95028.0,1,1,1,1,1,0,0,0,4088.0,5232.0,4088.0,674.0,850.0,674.0,5232.0,94.83,850.0,15.4,1370.0,24.83,488.0,8.85,4357.0,78.97,298.0,5.39,407.0,7.38,3.0,0.05,7.0,0.13,160.0,2.91,271.0,4.91,13.0,0.71,142.0,7.62,4088.0,74.11,674.0,12.22,1133.0,20.53,347.0,6.29,3325.0,60.26,244.0,4.43,387.0,7.01,2.0,0.04,5.0,0.1,126.0,2.28,209.0,3.8,3.0,0.15,108.0,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.0,1419.0,548.0,4600.0,303.0,414.0,3.0,13.0,184.0,310.0,16.0,140.0
34015501104,New Jersey,Gloucester County,1,3193,1085,0,170.0,5.32,0,0,0,0,0,0,4.2,88348.0,0,1,0,1,0,0,0,0,434.0,2146.0,434.0,55.0,314.0,55.0,2146.0,67.2,314.0,9.83,442.0,13.84,323.0,10.12,1828.0,57.26,160.0,5.01,75.0,2.36,1.0,0.03,3.0,0.09,78.0,2.46,106.0,3.33,39.0,3.57,67.0,6.21,434.0,13.58,55.0,1.71,101.0,3.15,43.0,1.36,343.0,10.73,55.0,1.71,26.0,0.82,0.0,0.0,0.0,0.0,10.0,0.32,11.0,0.34,4.0,0.39,13.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,627.0,566.0,2770.0,206.0,94.0,2.0,8.0,113.0,170.0,72.0,99.0
34015501105,New Jersey,Gloucester County,1,2739,1184,0,4.0,0.15,0,1,0,0,0,1,6.2,61915.0,0,1,0,1,0,0,0,0,43.0,1619.0,43.0,7.0,207.0,7.0,1619.0,59.12,207.0,7.55,340.0,12.43,176.0,6.44,1305.0,47.66,190.0,6.93,48.0,1.76,0.0,0.01,5.0,0.17,71.0,2.58,97.0,3.54,36.0,3.08,72.0,6.11,43.0,1.55,7.0,0.24,9.0,0.32,10.0,0.36,27.0,0.98,11.0,0.39,1.0,0.03,0.0,0.0,0.0,0.0,4.0,0.15,1.0,0.05,1.0,0.11,2.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,544.0,320.0,2148.0,373.0,84.0,1.0,9.0,124.0,192.0,83.0,135.0
34015501106,New Jersey,Gloucester County,1,3742,1322,0,135.0,3.61,0,0,0,0,0,0,7.1,79107.0,1,1,1,1,1,0,0,0,3197.0,3721.0,3197.0,663.0,774.0,663.0,3721.0,99.43,774.0,20.69,862.0,23.03,684.0,18.29,2361.0,63.1,1145.0,30.59,64.0,1.71,0.0,0.0,2.0,0.05,149.0,3.98,200.0,5.33,58.0,4.37,121.0,9.13,3197.0,85.44,663.0,17.7,766.0,20.48,535.0,14.31,2046.0,54.68,961.0,25.69,49.0,1.32,0.0,0.0,1.0,0.03,139.0,3.72,181.0,4.85,50.0,3.76,107.0,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0,864.0,692.0,2380.0,1147.0,64.0,0.0,2.0,149.0,200.0,61.0,129.0
34015501107,New Jersey,Gloucester County,1,4621,1639,0,0.0,0.0,0,0,0,0,0,0,6.2,95203.0,0,1,0,1,0,0,0,0,49.0,1913.0,49.0,5.0,243.0,5.0,1913.0,41.39,243.0,5.26,393.0,8.5,332.0,7.19,1785.0,38.63,52.0,1.13,18.0,0.4,0.0,0.0,8.0,0.17,49.0,1.06,47.0,1.01,36.0,2.2,68.0,4.12,49.0,1.06,5.0,0.11,7.0,0.16,8.0,0.16,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,2.0,0.04,1.0,0.03,1.0,0.06,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0,1014.0,716.0,4324.0,134.0,42.0,1.0,12.0,108.0,139.0,61.0,154.0
34015501201,New Jersey,Gloucester County,1,6254,1975,0,6.0,0.1,0,0,0,0,0,0,0.2,128923.0,1,1,1,1,1,0,0,0,4897.0,6254.0,4897.0,169.0,255.0,169.0,6254.0,100.0,255.0,4.08,1669.0,26.69,568.0,9.08,5645.0,90.26,261.0,4.17,257.0,4.11,0.0,0.0,4.0,0.06,87.0,1.39,121.0,1.93,10.0,0.49,24.0,1.21,4897.0,78.3,169.0,2.7,1321.0,21.12,415.0,6.64,4408.0,70.48,200.0,3.2,216.0,3.46,0.0,0.0,3.0,0.04,70.0,1.12,93.0,1.48,6.0,0.31,19.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,1669.0,568.0,5645.0,261.0,257.0,0.0,4.0,87.0,121.0,9.0,23.0
34015501202,New Jersey,Gloucester County,1,4787,1524,0,2.0,0.04,0,0,0,0,0,0,1.2,125469.0,0,1,0,1,0,0,0,0,227.0,3195.0,227.0,6.0,131.0,6.0,3195.0,66.74,131.0,2.73,812.0,16.96,270.0,5.65,2962.0,61.88,82.0,1.72,119.0,2.49,0.0,0.0,2.0,0.04,30.0,0.62,74.0,1.55,0.0,0.0,12.0,0.8,227.0,4.73,6.0,0.13,72.0,1.51,9.0,0.18,194.0,4.05,14.0,0.29,17.0,0.35,0.0,0.0,2.0,0.04,0.0,0.0,4.0,0.07,0.0,0.0,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,1157.0,461.0,4434.0,132.0,156.0,0.0,2.0,63.0,109.0,0.0,19.0
34015501203,New Jersey,Gloucester County,1,3369,1271,0,0.0,0.0,0,0,0,0,0,0,2.1,99402.0,0,1,0,1,0,0,0,0,68.0,1848.0,68.0,1.0,82.0,1.0,1848.0,54.86,82.0,2.43,391.0,11.6,345.0,10.24,1762.0,52.3,37.0,1.09,17.0,0.51,0.0,0.0,3.0,0.1,29.0,0.86,58.0,1.71,7.0,0.54,24.0,1.93,68.0,2.01,1.0,0.03,15.0,0.44,10.0,0.31,62.0,1.84,4.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,5.0,0.14,0.0,0.0,1.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,746.0,570.0,3219.0,57.0,39.0,0.0,4.0,50.0,96.0,20.0,40.0
34015501204,New Jersey,Gloucester County,1,3857,1310,0,11.0,0.29,0,0,0,0,0,0,0.9,107996.0,0,1,0,1,0,0,0,0,2.0,2335.0,2.0,0.0,353.0,0.0,2335.0,60.55,353.0,9.15,546.0,14.15,361.0,9.35,2121.0,54.98,104.0,2.71,57.0,1.46,0.0,0.0,0.0,0.0,54.0,1.4,89.0,2.3,9.0,0.72,7.0,0.52,2.0,0.05,0.0,0.01,0.0,0.01,0.0,0.01,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,882.0,639.0,3560.0,150.0,73.0,4.0,0.0,70.0,136.0,19.0,11.0
34015501205,New Jersey,Gloucester County,1,2958,988,0,2.0,0.07,0,0,0,0,0,0,4.4,112500.0,1,1,1,1,1,0,0,0,530.0,1497.0,530.0,92.0,259.0,92.0,1497.0,50.59,259.0,8.77,479.0,16.21,76.0,2.57,1283.0,43.39,79.0,2.67,76.0,2.55,0.0,0.0,1.0,0.04,57.0,1.93,70.0,2.36,41.0,4.12,34.0,3.42,530.0,17.9,92.0,3.1,201.0,6.81,18.0,0.62,464.0,15.68,16.0,0.55,28.0,0.94,0.0,0.0,0.0,0.0,22.0,0.73,25.0,0.83,13.0,1.33,11.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,820.0,226.0,2538.0,173.0,147.0,1.0,3.0,96.0,136.0,89.0,74.0
34015501206,New Jersey,Gloucester County,1,3940,1501,0,109.0,2.77,0,0,0,0,1,0,5.0,102067.0,0,1,0,1,0,0,0,1,132.0,2437.0,132.0,33.0,396.0,33.0,2437.0,61.84,396.0,10.05,505.0,12.83,614.0,15.58,2249.0,57.07,70.0,1.77,50.0,1.27,0.0,0.0,1.0,0.02,67.0,1.7,96.0,2.43,223.0,14.85,94.0,6.24,132.0,3.35,33.0,0.83,20.0,0.5,58.0,1.46,120.0,3.05,4.0,0.1,3.0,0.07,0.0,0.0,0.0,0.0,5.0,0.13,3.0,0.09,19.0,1.29,4.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,858.0,844.0,3412.0,243.0,128.0,4.0,8.0,145.0,195.0,279.0,163.0
34015501208,New Jersey,Gloucester County,1,3984,1700,0,57.0,1.43,0,0,0,0,1,0,1.8,107151.0,1,1,1,1,1,0,0,1,2291.0,3982.0,2291.0,295.0,393.0,295.0,3982.0,99.95,393.0,9.87,693.0,17.38,913.0,22.91,3676.0,92.27,106.0,2.66,148.0,3.71,0.0,0.0,1.0,0.03,51.0,1.28,76.0,1.91,104.0,6.1,39.0,2.32,2291.0,57.51,295.0,7.41,347.0,8.71,725.0,18.19,2148.0,53.92,53.0,1.33,64.0,1.6,0.0,0.0,0.0,0.01,26.0,0.65,37.0,0.93,91.0,5.35,24.0,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,693.0,913.0,3678.0,106.0,148.0,0.0,1.0,51.0,76.0,95.0,37.0
34015501209,New Jersey,Gloucester County,1,7022,2775,0,0.0,0.0,0,0,0,0,1,0,10.8,93587.0,1,1,1,1,1,0,0,1,6826.0,7017.0,6826.0,1315.0,1333.0,1315.0,7017.0,99.93,1333.0,18.99,1690.0,24.06,711.0,10.12,5477.0,78.0,869.0,12.38,365.0,5.2,0.0,0.0,12.0,0.17,294.0,4.18,365.0,5.19,202.0,7.27,229.0,8.25,6826.0,97.21,1315.0,18.73,1647.0,23.46,692.0,9.86,5303.0,75.52,863.0,12.29,356.0,5.07,0.0,0.0,12.0,0.17,292.0,4.16,363.0,5.17,200.0,7.22,224.0,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.0,1691.0,711.0,5482.0,869.0,365.0,0.0,12.0,294.0,365.0,181.0,225.0
34015501210,New Jersey,Gloucester County,1,3698,1170,0,0.0,0.0,0,0,0,0,0,0,3.2,110417.0,1,1,1,1,1,0,0,0,3086.0,3698.0,3086.0,162.0,225.0,162.0,3698.0,100.0,225.0,6.1,949.0,25.66,272.0,7.36,3319.0,89.75,136.0,3.68,139.0,3.76,0.0,0.0,6.0,0.16,98.0,2.65,117.0,3.16,11.0,0.9,7.0,0.62,3086.0,83.45,162.0,4.37,802.0,21.68,216.0,5.84,2754.0,74.46,119.0,3.21,126.0,3.41,0.0,0.0,5.0,0.13,82.0,2.23,91.0,2.45,11.0,0.9,6.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,949.0,272.0,3319.0,136.0,139.0,0.0,6.0,98.0,117.0,10.0,7.0
34015501212,New Jersey,Gloucester County,1,3927,1367,0,0.0,0.0,0,0,0,0,0,0,5.1,97019.0,1,1,1,1,1,0,0,0,3448.0,3927.0,3448.0,523.0,557.0,523.0,3927.0,100.0,557.0,14.18,1008.0,25.67,320.0,8.15,3050.0,77.67,517.0,13.17,161.0,4.1,0.0,0.0,5.0,0.13,194.0,4.94,240.0,6.11,87.0,6.34,118.0,8.64,3448.0,87.81,523.0,13.32,914.0,23.27,232.0,5.91,2634.0,67.08,486.0,12.38,144.0,3.67,0.0,0.0,5.0,0.13,178.0,4.54,222.0,5.66,81.0,5.93,100.0,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0,1008.0,320.0,3050.0,517.0,161.0,0.0,5.0,194.0,240.0,81.0,113.0
34015501213,New Jersey,Gloucester County,1,4763,1706,0,0.0,0.0,0,0,0,0,1,0,5.2,108250.0,1,1,1,1,1,0,0,1,4455.0,4763.0,4455.0,361.0,390.0,361.0,4763.0,100.0,390.0,8.18,1158.0,24.31,524.0,11.0,4251.0,89.25,181.0,3.8,223.0,4.68,0.0,0.0,7.0,0.15,101.0,2.12,183.0,3.84,118.0,6.89,51.0,3.01,4455.0,93.52,361.0,7.58,1104.0,23.19,443.0,9.3,3963.0,83.21,173.0,3.63,218.0,4.57,0.0,0.0,7.0,0.15,94.0,1.97,170.0,3.57,107.0,6.27,47.0,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,1158.0,524.0,4251.0,181.0,223.0,0.0,7.0,101.0,183.0,153.0,53.0
34015501301,New Jersey,Gloucester County,1,3503,1348,0,7.0,0.2,0,0,0,0,0,0,8.9,102419.0,1,1,1,1,1,0,0,0,1208.0,2976.0,1208.0,266.0,534.0,266.0,2976.0,84.95,534.0,15.23,671.0,19.15,483.0,13.8,2874.0,82.05,41.0,1.17,17.0,0.49,3.0,0.09,0.0,0.0,41.0,1.16,77.0,2.19,50.0,3.73,52.0,3.87,1208.0,34.49,266.0,7.6,281.0,8.02,172.0,4.92,1153.0,32.9,26.0,0.73,6.0,0.16,3.0,0.08,0.0,0.0,22.0,0.62,27.0,0.77,14.0,1.04,21.0,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,805.0,549.0,3381.0,44.0,23.0,3.0,0.0,52.0,85.0,56.0,61.0
34015501302,New Jersey,Gloucester County,1,2780,1136,0,0.0,0.0,0,0,0,0,1,0,9.4,101677.0,1,1,1,1,1,0,0,1,954.0,2777.0,954.0,295.0,644.0,295.0,2777.0,99.89,644.0,23.18,634.0,22.82,260.0,9.35,2633.0,94.71,33.0,1.19,13.0,0.47,0.0,0.0,4.0,0.14,94.0,3.38,102.0,3.67,162.0,14.23,120.0,10.55,954.0,34.3,295.0,10.59,207.0,7.45,70.0,2.53,891.0,32.06,23.0,0.81,4.0,0.14,0.0,0.0,3.0,0.11,33.0,1.18,27.0,0.96,81.0,7.12,44.0,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0,635.0,260.0,2636.0,33.0,13.0,0.0,4.0,94.0,102.0,123.0,108.0
34015501303,New Jersey,Gloucester County,1,2728,1005,0,235.0,8.61,0,0,0,0,1,0,9.5,97689.0,1,1,1,1,1,0,0,1,2217.0,2728.0,2217.0,424.0,554.0,424.0,2728.0,100.0,554.0,20.32,574.0,21.04,716.0,26.25,2641.0,96.81,26.0,0.95,20.0,0.73,0.0,0.0,4.0,0.15,37.0,1.36,35.0,1.28,125.0,12.46,35.0,3.5,2217.0,81.27,424.0,15.54,460.0,16.86,619.0,22.68,2160.0,79.17,21.0,0.75,16.0,0.57,0.0,0.0,4.0,0.14,17.0,0.64,25.0,0.92,125.0,12.46,28.0,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,574.0,716.0,2641.0,26.0,20.0,0.0,4.0,37.0,35.0,102.0,34.0
34015501402,New Jersey,Gloucester County,1,3564,1098,0,605.0,16.98,1,1,1,0,0,1,35.5,52935.0,1,1,1,1,1,0,0,0,769.0,1808.0,769.0,254.0,629.0,254.0,1808.0,50.73,629.0,17.66,458.0,12.86,225.0,6.31,719.0,20.18,898.0,25.2,15.0,0.41,2.0,0.05,7.0,0.19,167.0,4.68,221.0,6.21,39.0,3.52,99.0,9.05,769.0,21.57,254.0,7.13,203.0,5.69,97.0,2.71,259.0,7.27,437.0,12.26,3.0,0.1,0.0,0.01,6.0,0.18,63.0,1.77,86.0,2.42,1.0,0.09,40.0,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.0,716.0,360.0,1916.0,1222.0,48.0,2.0,9.0,367.0,436.0,106.0,157.0
34015501403,New Jersey,Gloucester County,1,3742,1391,0,28.0,0.75,0,0,0,0,0,0,14.3,98393.0,1,1,1,1,1,0,0,0,2375.0,3742.0,2375.0,562.0,768.0,562.0,3742.0,100.0,768.0,20.53,864.0,23.09,538.0,14.38,2570.0,68.68,815.0,21.78,81.0,2.16,4.0,0.11,1.0,0.03,271.0,7.24,300.0,8.02,55.0,3.95,125.0,9.01,2375.0,63.46,562.0,15.03,592.0,15.82,342.0,9.15,1427.0,38.13,686.0,18.33,45.0,1.21,3.0,0.07,1.0,0.03,213.0,5.69,221.0,5.91,47.0,3.37,80.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,864.0,538.0,2570.0,815.0,81.0,4.0,1.0,271.0,300.0,60.0,134.0
34015501404,New Jersey,Gloucester County,1,2895,548,0,1514.0,52.3,0,1,0,0,0,1,35.4,97938.0,0,1,0,1,0,0,0,0,84.0,2189.0,84.0,40.0,633.0,40.0,2189.0,75.62,633.0,21.86,109.0,3.77,95.0,3.27,1909.0,65.93,155.0,5.34,49.0,1.69,3.0,0.09,2.0,0.08,72.0,2.49,113.0,3.92,54.0,9.9,48.0,8.85,84.0,2.89,40.0,1.37,2.0,0.06,2.0,0.07,76.0,2.62,2.0,0.08,2.0,0.07,0.0,0.01,0.0,0.0,3.0,0.1,6.0,0.2,3.0,0.62,3.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,114.0,98.0,2493.0,228.0,65.0,3.0,3.0,103.0,155.0,47.0,42.0
34015501405,New Jersey,Gloucester County,1,3870,1360,0,27.0,0.7,0,0,0,0,0,0,13.4,102870.0,0,1,0,1,0,0,0,0,4.0,2011.0,4.0,1.0,395.0,1.0,2011.0,51.96,395.0,10.22,550.0,14.21,132.0,3.4,1655.0,42.76,203.0,5.23,98.0,2.53,0.0,0.0,2.0,0.04,54.0,1.38,68.0,1.76,33.0,2.41,52.0,3.8,4.0,0.11,1.0,0.03,1.0,0.03,0.0,0.01,3.0,0.09,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.0,973.0,343.0,3151.0,411.0,204.0,0.0,2.0,102.0,149.0,61.0,111.0
34015501406,New Jersey,Gloucester County,1,4508,1761,0,10.0,0.22,0,1,0,0,0,1,24.7,81207.0,0,1,0,1,0,0,0,0,154.0,1835.0,154.0,77.0,917.0,77.0,1835.0,40.7,917.0,20.35,445.0,9.87,219.0,4.86,1131.0,25.1,468.0,10.38,83.0,1.84,1.0,0.02,0.0,0.0,151.0,3.35,164.0,3.65,50.0,2.83,95.0,5.37,154.0,3.42,77.0,1.71,29.0,0.65,15.0,0.33,93.0,2.05,36.0,0.79,9.0,0.2,0.0,0.0,0.0,0.0,17.0,0.38,20.0,0.44,5.0,0.28,9.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.0,944.0,642.0,3293.0,793.0,136.0,1.0,6.0,279.0,338.0,72.0,197.0
34015501500,New Jersey,Gloucester County,1,8179,2916,0,0.0,0.0,0,0,0,0,0,0,5.7,95147.0,1,1,1,1,1,0,0,0,1737.0,5222.0,1737.0,311.0,1275.0,311.0,5222.0,63.84,1275.0,15.59,1386.0,16.94,597.0,7.29,3803.0,46.5,1038.0,12.69,97.0,1.19,0.0,0.0,18.0,0.22,265.0,3.24,324.0,3.96,98.0,3.35,225.0,7.71,1737.0,21.24,311.0,3.8,460.0,5.63,256.0,3.13,1215.0,14.85,387.0,4.73,39.0,0.48,0.0,0.0,13.0,0.16,83.0,1.02,116.0,1.42,44.0,1.5,79.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.0,2150.0,838.0,6120.0,1473.0,147.0,2.0,30.0,407.0,487.0,133.0,378.0
34015501603,New Jersey,Gloucester County,1,6545,2625,0,0.0,0.0,0,0,0,0,0,0,11.0,79811.0,1,1,1,1,1,0,0,0,1623.0,4443.0,1623.0,243.0,694.0,243.0,4443.0,67.89,694.0,10.61,893.0,13.64,1280.0,19.56,3982.0,60.84,298.0,4.55,42.0,0.64,2.0,0.03,2.0,0.03,118.0,1.8,186.0,2.84,83.0,3.18,163.0,6.2,1623.0,24.79,243.0,3.72,258.0,3.94,701.0,10.71,1469.0,22.45,105.0,1.6,17.0,0.26,2.0,0.03,1.0,0.02,28.0,0.43,55.0,0.84,20.0,0.74,67.0,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.0,1374.0,1558.0,5561.0,597.0,119.0,2.0,5.0,261.0,353.0,244.0,245.0
